CompensationRequestFieldId,CompensationRequestId,FieldName,FieldValue,CompensationRequestFieldStateId,CreatedAt
10032,2007,SucursalId,707,3,2024-12-08
10033,2007,UserId,20,3,2024-12-08
10034,2007,ExceptionType,SmtpException,3,2024-12-08
10035,2007,CorrelationId,420459-2007,3,2024-12-08
10036,2008,Feature,CreateLocalidadCommandHandler,3,2025-04-28
10037,2008,SucursalId,478,3,2025-04-28
10038,2008,UserId,37,3,2025-04-28
10039,2008,ExceptionType,InvalidOperationException,3,2025-04-28
10040,2008,CorrelationId,229195-2008,3,2025-04-28
10041,2009,Feature,VerifyEmailCommandHandler,3,2026-06-20
10042,2009,SucursalId,702,3,2026-06-20
10043,2009,UserId,143,3,2026-06-20
10044,2009,ExceptionType,DbUpdateException,3,2026-06-20
10045,2009,CorrelationId,349794-2009,3,2026-06-20
10046,2010,Feature,EmailService.SendAsync,3,2025-01-17
10047,2010,SucursalId,591,3,2025-01-17
10048,2010,UserId,22,3,2025-01-17
10049,2010,ExceptionType,ArgumentException,3,2025-01-17
10050,2010,CorrelationId,746766-2010,3,2025-01-17
10051,2011,Feature,CompensationRequestExportQueryHandler,3,2025-07-23
10052,2011,SucursalId,483,3,2025-07-23
10053,2011,UserId,31,3,2025-07-23
10054,2011,ExceptionType,SmtpException,3,2025-07-23
10055,2011,CorrelationId,609501-2011,3,2025-07-23
10056,2012,Feature,CreateSucursalCommandHandler,3,2026-06-12
10057,2012,SucursalId,665,3,2026-06-12
10058,2012,UserId,120,3,2026-06-12
10059,2012,ExceptionType,ArgumentException,3,2026-06-12
10060,2012,CorrelationId,859725-2012,3,2026-06-12
10061,2013,Feature,VerifyEmailCommandHandler,3,2024-02-26
10062,2013,SucursalId,435,3,2024-02-26
10063,2013,UserId,58,3,2024-02-26
10064,2013,ExceptionType,DbUpdateException,3,2024-02-26
10065,2013,CorrelationId,867567-2013,3,2024-02-26
10066,2014,Feature,UpdateSucursalCommandHandler,3,2025-03-29
10067,2014,SucursalId,86,3,2025-03-29
10068,2014,UserId,106,3,2025-03-29
10069,2014,ExceptionType,DbUpdateException,3,2025-03-29
10070,2014,CorrelationId,170646-2014,3,2025-03-29
10071,2015,Feature,CreateSucursalCommandHandler,3,2024-04-03
10072,2015,SucursalId,53,3,2024-04-03
10073,2015,UserId,121,3,2024-04-03
10074,2015,ExceptionType,ArgumentException,3,2024-04-03
10075,2015,CorrelationId,620473-2015,3,2024-04-03
10076,2016,Feature,UpdateSucursalCommandHandler,3,2025-07-22
10077,2016,SucursalId,50,3,2025-07-22
10078,2016,UserId,96,3,2025-07-22
10079,2016,ExceptionType,DbUpdateException,3,2025-07-22
10080,2016,CorrelationId,797432-2016,3,2025-07-22
10081,2017,Feature,CreateUserCommandHandler,3,2024-10-22
10082,2017,SucursalId,84,3,2024-10-22
10083,2017,UserId,9,3,2024-10-22
10084,2017,ExceptionType,InvalidOperationException,3,2024-10-22
10085,2017,CorrelationId,750226-2017,3,2024-10-22
10086,2018,Feature,CompensationRequestExportQueryHandler,3,2026-06-25
10087,2018,SucursalId,691,3,2026-06-25
10088,2018,UserId,118,3,2026-06-25
10089,2018,ExceptionType,InvalidOperationException,3,2026-06-25
10090,2018,CorrelationId,728250-2018,3,2026-06-25
10091,2019,Feature,CompensationRequestExportQueryHandler,3,2025-03-08
10092,2019,SucursalId,779,3,2025-03-08
10093,2019,UserId,66,3,2025-03-08
10094,2019,ExceptionType,DbUpdateException,3,2025-03-08
10095,2019,CorrelationId,258699-2019,3,2025-03-08
10096,2020,Feature,VerifyEmailCommandHandler,3,2025-01-27
10097,2020,SucursalId,289,3,2025-01-27
10098,2020,UserId,15,3,2025-01-27
10099,2020,ExceptionType,SmtpException,3,2025-01-27
10100,2020,CorrelationId,398019-2020,3,2025-01-27
10101,2021,Feature,CompensationRequestExportQueryHandler,3,2024-04-25
10102,2021,SucursalId,697,3,2024-04-25
10103,2021,UserId,11,3,2024-04-25
10104,2021,ExceptionType,ArgumentException,3,2024-04-25
10105,2021,CorrelationId,296769-2021,3,2024-04-25
10106,2022,Feature,CreateUserCommandHandler,3,2024-09-01
10107,2022,SucursalId,770,3,2024-09-01
10108,2022,UserId,109,3,2024-09-01
10109,2022,ExceptionType,SmtpException,3,2024-09-01
10110,2022,CorrelationId,497746-2022,3,2024-09-01
10111,2023,Feature,EmailService.SendAsync,3,2025-06-30
10112,2023,SucursalId,328,3,2025-06-30
10113,2023,UserId,136,3,2025-06-30
10114,2023,ExceptionType,DbUpdateException,3,2025-06-30
10115,2023,CorrelationId,620517-2023,3,2025-06-30
10116,2024,Feature,VerifyEmailCommandHandler,3,2026-02-24
10117,2024,SucursalId,534,3,2026-02-24
10118,2024,UserId,93,3,2026-02-24
10119,2024,ExceptionType,DbUpdateException,3,2026-02-24
10120,2024,CorrelationId,745269-2024,3,2026-02-24
10121,2025,Feature,VerifyEmailCommandHandler,3,2026-01-10
10122,2025,SucursalId,528,3,2026-01-10
10123,2025,UserId,9,3,2026-01-10
10124,2025,ExceptionType,ArgumentException,3,2026-01-10
10125,2025,CorrelationId,321709-2025,3,2026-01-10
10126,2026,Feature,UpdateSucursalCommandHandler,3,2026-04-19
10127,2026,SucursalId,691,3,2026-04-19
10128,2026,UserId,12,3,2026-04-19
10129,2026,ExceptionType,DbUpdateException,3,2026-04-19
10130,2026,CorrelationId,565786-2026,3,2026-04-19
10131,2027,Feature,EmailService.SendAsync,3,2024-09-18
10132,2027,SucursalId,265,3,2024-09-18
10133,2027,UserId,47,3,2024-09-18
10134,2027,ExceptionType,InvalidOperationException,3,2024-09-18
10135,2027,CorrelationId,432752-2027,3,2024-09-18
10136,2028,Feature,BulkCreateSucursalesCommandHandler,3,2024-05-28
10137,2028,SucursalId,93,3,2024-05-28
10138,2028,UserId,30,3,2024-05-28
10139,2028,ExceptionType,ArgumentException,3,2024-05-28
10140,2028,CorrelationId,835192-2028,3,2024-05-28
10141,2029,Feature,BulkCreateSucursalesCommandHandler,3,2025-06-14
10142,2029,SucursalId,694,3,2025-06-14
10143,2029,UserId,106,3,2025-06-14
10144,2029,ExceptionType,DbUpdateException,3,2025-06-14
10145,2029,CorrelationId,725427-2029,3,2025-06-14
10146,2030,Feature,CreateLocalidadCommandHandler,3,2024-08-15
10147,2030,SucursalId,513,3,2024-08-15
10148,2030,UserId,31,3,2024-08-15
10149,2030,ExceptionType,ArgumentException,3,2024-08-15
10150,2030,CorrelationId,958505-2030,3,2024-08-15
10151,2031,Feature,VerifyEmailCommandHandler,3,2025-11-05
10152,2031,SucursalId,160,3,2025-11-05
10153,2031,UserId,11,3,2025-11-05
10154,2031,ExceptionType,SmtpException,3,2025-11-05
10155,2031,CorrelationId,377555-2031,3,2025-11-05
10156,2032,Feature,CompensationRequestExportQueryHandler,3,2024-06-07
10157,2032,SucursalId,343,3,2024-06-07
10158,2032,UserId,3,3,2024-06-07
10159,2032,ExceptionType,DbUpdateException,3,2024-06-07
10160,2032,CorrelationId,673202-2032,3,2024-06-07
10161,2033,Feature,CompensationRequestExportQueryHandler,3,2026-04-26
10162,2033,SucursalId,66,3,2026-04-26
10163,2033,UserId,37,3,2026-04-26
10164,2033,ExceptionType,DbUpdateException,3,2026-04-26
10165,2033,CorrelationId,593334-2033,3,2026-04-26
10166,2034,Feature,VerifyEmailCommandHandler,3,2025-11-30
10167,2034,SucursalId,396,3,2025-11-30
10168,2034,UserId,79,3,2025-11-30
10169,2034,ExceptionType,DbUpdateException,3,2025-11-30
10170,2034,CorrelationId,282981-2034,3,2025-11-30
10171,2035,Feature,BulkCreateSucursalesCommandHandler,3,2025-08-20
10172,2035,SucursalId,259,3,2025-08-20
10173,2035,UserId,141,3,2025-08-20
10174,2035,ExceptionType,InvalidOperationException,3,2025-08-20
10175,2035,CorrelationId,184519-2035,3,2025-08-20
10176,2036,Feature,CompensationRequestExportQueryHandler,3,2024-09-25
10177,2036,SucursalId,49,3,2024-09-25
10178,2036,UserId,138,3,2024-09-25
10179,2036,ExceptionType,DbUpdateException,3,2024-09-25
10180,2036,CorrelationId,939500-2036,3,2024-09-25
10181,2037,Feature,EmailService.SendAsync,3,2024-05-27
10182,2037,SucursalId,635,3,2024-05-27
10183,2037,UserId,110,3,2024-05-27
10184,2037,ExceptionType,SmtpException,3,2024-05-27
10185,2037,CorrelationId,718324-2037,3,2024-05-27
10186,2038,Feature,CreateLocalidadCommandHandler,3,2025-07-08
10187,2038,SucursalId,338,3,2025-07-08
10188,2038,UserId,72,3,2025-07-08
10189,2038,ExceptionType,DbUpdateException,3,2025-07-08
10190,2038,CorrelationId,573871-2038,3,2025-07-08
10191,2039,Feature,VerifyEmailCommandHandler,3,2026-02-15
10192,2039,SucursalId,626,3,2026-02-15
10193,2039,UserId,30,3,2026-02-15
10194,2039,ExceptionType,InvalidOperationException,3,2026-02-15
10195,2039,CorrelationId,857117-2039,3,2026-02-15
10196,2040,Feature,EmailService.SendAsync,3,2025-08-18
10197,2040,SucursalId,617,3,2025-08-18
10198,2040,UserId,85,3,2025-08-18
10199,2040,ExceptionType,SmtpException,3,2025-08-18
10200,2040,CorrelationId,290835-2040,3,2025-08-18
10201,2041,Feature,BulkCreateSucursalesCommandHandler,3,2025-12-13
10202,2041,SucursalId,386,3,2025-12-13
10203,2041,UserId,65,3,2025-12-13
10204,2041,ExceptionType,ArgumentException,3,2025-12-13
10205,2041,CorrelationId,216266-2041,3,2025-12-13
10206,2042,Feature,VerifyEmailCommandHandler,3,2024-06-05
10207,2042,SucursalId,619,3,2024-06-05
10208,2042,UserId,123,3,2024-06-05
10209,2042,ExceptionType,SmtpException,3,2024-06-05
10210,2042,CorrelationId,853681-2042,3,2024-06-05
10211,2043,Feature,BulkCreateSucursalesCommandHandler,3,2026-03-18
10212,2043,SucursalId,568,3,2026-03-18
10213,2043,UserId,105,3,2026-03-18
10214,2043,ExceptionType,InvalidOperationException,3,2026-03-18
10215,2043,CorrelationId,839509-2043,3,2026-03-18
10216,2044,Feature,CreateSucursalCommandHandler,3,2024-05-15
10217,2044,SucursalId,674,3,2024-05-15
10218,2044,UserId,8,3,2024-05-15
10219,2044,ExceptionType,DbUpdateException,3,2024-05-15
10220,2044,CorrelationId,743080-2044,3,2024-05-15
10221,2045,Feature,CreateUserCommandHandler,3,2024-09-15
10222,2045,SucursalId,36,3,2024-09-15
10223,2045,UserId,97,3,2024-09-15
10224,2045,ExceptionType,InvalidOperationException,3,2024-09-15
10225,2045,CorrelationId,571346-2045,3,2024-09-15
10226,2046,Feature,CreateSucursalCommandHandler,3,2025-10-12
10227,2046,SucursalId,692,3,2025-10-12
10228,2046,UserId,113,3,2025-10-12
10229,2046,ExceptionType,InvalidOperationException,3,2025-10-12
10230,2046,CorrelationId,947696-2046,3,2025-10-12
10231,2047,Feature,CompensationRequestExportQueryHandler,3,2026-06-25
10232,2047,SucursalId,424,3,2026-06-25
10233,2047,UserId,138,3,2026-06-25
10234,2047,ExceptionType,InvalidOperationException,3,2026-06-25
10235,2047,CorrelationId,398077-2047,3,2026-06-25
10236,2048,Feature,EmailService.SendAsync,3,2024-11-01
10237,2048,SucursalId,108,3,2024-11-01
10238,2048,UserId,17,3,2024-11-01
10239,2048,ExceptionType,ArgumentException,3,2024-11-01
10240,2048,CorrelationId,319893-2048,3,2024-11-01
10241,2049,Feature,UpdateSucursalCommandHandler,3,2025-07-10
10242,2049,SucursalId,777,3,2025-07-10
10243,2049,UserId,139,3,2025-07-10
10244,2049,ExceptionType,SmtpException,3,2025-07-10
10245,2049,CorrelationId,536413-2049,3,2025-07-10
10246,2050,Feature,CreateLocalidadCommandHandler,3,2024-03-20
10247,2050,SucursalId,411,3,2024-03-20
10248,2050,UserId,132,3,2024-03-20
10249,2050,ExceptionType,InvalidOperationException,3,2024-03-20
10250,2050,CorrelationId,470817-2050,3,2024-03-20
10251,2051,Feature,BulkCreateSucursalesCommandHandler,3,2025-03-19
10252,2051,SucursalId,644,3,2025-03-19
10253,2051,UserId,43,3,2025-03-19
10254,2051,ExceptionType,InvalidOperationException,3,2025-03-19
10255,2051,CorrelationId,455035-2051,3,2025-03-19
10256,2052,Feature,EmailService.SendAsync,3,2024-05-22
10257,2052,SucursalId,43,3,2024-05-22
10258,2052,UserId,150,3,2024-05-22
10259,2052,ExceptionType,DbUpdateException,3,2024-05-22
10260,2052,CorrelationId,974702-2052,3,2024-05-22
10261,2053,Feature,VerifyEmailCommandHandler,3,2025-09-20
10262,2053,SucursalId,514,3,2025-09-20
10263,2053,UserId,138,3,2025-09-20
10264,2053,ExceptionType,DbUpdateException,3,2025-09-20
10265,2053,CorrelationId,570818-2053,3,2025-09-20
10266,2054,Feature,CreateUserCommandHandler,3,2026-06-23
10267,2054,SucursalId,691,3,2026-06-23
10268,2054,UserId,57,3,2026-06-23
10269,2054,ExceptionType,InvalidOperationException,3,2026-06-23
10270,2054,CorrelationId,954056-2054,3,2026-06-23
10271,2055,Feature,CompensationRequestExportQueryHandler,3,2025-09-23
10272,2055,SucursalId,215,3,2025-09-23
10273,2055,UserId,43,3,2025-09-23
10274,2055,ExceptionType,ArgumentException,3,2025-09-23
10275,2055,CorrelationId,318088-2055,3,2025-09-23
10276,2056,Feature,EmailService.SendAsync,3,2026-06-07
10277,2056,SucursalId,454,3,2026-06-07
10278,2056,UserId,33,3,2026-06-07
10279,2056,ExceptionType,SmtpException,3,2026-06-07
10280,2056,CorrelationId,242799-2056,3,2026-06-07
10281,2057,Feature,CreateLocalidadCommandHandler,3,2025-03-13
10282,2057,SucursalId,148,3,2025-03-13
10283,2057,UserId,121,3,2025-03-13
10284,2057,ExceptionType,SmtpException,3,2025-03-13
10285,2057,CorrelationId,874668-2057,3,2025-03-13
10286,2058,Feature,UpdateSucursalCommandHandler,3,2025-01-22
10287,2058,SucursalId,495,3,2025-01-22
10288,2058,UserId,130,3,2025-01-22
10289,2058,ExceptionType,SmtpException,3,2025-01-22
10290,2058,CorrelationId,688291-2058,3,2025-01-22
10291,2059,Feature,BulkCreateSucursalesCommandHandler,3,2024-08-19
10292,2059,SucursalId,187,3,2024-08-19
10293,2059,UserId,105,3,2024-08-19
10294,2059,ExceptionType,InvalidOperationException,3,2024-08-19
10295,2059,CorrelationId,963899-2059,3,2024-08-19
10296,2060,Feature,CreateLocalidadCommandHandler,3,2024-08-15
10297,2060,SucursalId,351,3,2024-08-15
10298,2060,UserId,63,3,2024-08-15
10299,2060,ExceptionType,InvalidOperationException,3,2024-08-15
10300,2060,CorrelationId,302247-2060,3,2024-08-15
10301,2061,Feature,CompensationRequestExportQueryHandler,3,2025-10-27
10302,2061,SucursalId,58,3,2025-10-27
10303,2061,UserId,10,3,2025-10-27
10304,2061,ExceptionType,DbUpdateException,3,2025-10-27
10305,2061,CorrelationId,446650-2061,3,2025-10-27
10306,2062,Feature,CompensationRequestExportQueryHandler,3,2024-08-06
10307,2062,SucursalId,129,3,2024-08-06
10308,2062,UserId,16,3,2024-08-06
10309,2062,ExceptionType,InvalidOperationException,3,2024-08-06
10310,2062,CorrelationId,881675-2062,3,2024-08-06
10311,2063,Feature,CreateLocalidadCommandHandler,3,2025-10-13
10312,2063,SucursalId,320,3,2025-10-13
10313,2063,UserId,6,3,2025-10-13
10314,2063,ExceptionType,DbUpdateException,3,2025-10-13
10315,2063,CorrelationId,143787-2063,3,2025-10-13
10316,2064,Feature,CreateLocalidadCommandHandler,3,2026-02-20
10317,2064,SucursalId,421,3,2026-02-20
10318,2064,UserId,75,3,2026-02-20
10319,2064,ExceptionType,InvalidOperationException,3,2026-02-20
10320,2064,CorrelationId,706965-2064,3,2026-02-20
10321,2065,Feature,CompensationRequestExportQueryHandler,3,2026-03-25
10322,2065,SucursalId,107,3,2026-03-25
10323,2065,UserId,76,3,2026-03-25
10324,2065,ExceptionType,SmtpException,3,2026-03-25
10325,2065,CorrelationId,599831-2065,3,2026-03-25
10326,2066,Feature,CreateLocalidadCommandHandler,3,2025-07-25
10327,2066,SucursalId,410,3,2025-07-25
10328,2066,UserId,74,3,2025-07-25
10329,2066,ExceptionType,InvalidOperationException,3,2025-07-25
10330,2066,CorrelationId,653274-2066,3,2025-07-25
10331,2067,Feature,CreateLocalidadCommandHandler,3,2025-02-04
10332,2067,SucursalId,305,3,2025-02-04
10333,2067,UserId,3,3,2025-02-04
10334,2067,ExceptionType,DbUpdateException,3,2025-02-04
10335,2067,CorrelationId,882371-2067,3,2025-02-04
10336,2068,Feature,CreateUserCommandHandler,3,2025-11-18
10337,2068,SucursalId,639,3,2025-11-18
10338,2068,UserId,46,3,2025-11-18
10339,2068,ExceptionType,InvalidOperationException,3,2025-11-18
10340,2068,CorrelationId,397191-2068,3,2025-11-18
10341,2069,Feature,CompensationRequestExportQueryHandler,3,2025-07-11
10342,2069,SucursalId,11,3,2025-07-11
10343,2069,UserId,8,3,2025-07-11
10344,2069,ExceptionType,InvalidOperationException,3,2025-07-11
10345,2069,CorrelationId,350768-2069,3,2025-07-11
10346,2070,Feature,VerifyEmailCommandHandler,3,2025-11-24
10347,2070,SucursalId,282,3,2025-11-24
10348,2070,UserId,108,3,2025-11-24
10349,2070,ExceptionType,SmtpException,3,2025-11-24
10350,2070,CorrelationId,532621-2070,3,2025-11-24
10351,2071,Feature,CreateUserCommandHandler,3,2024-01-25
10352,2071,SucursalId,132,3,2024-01-25
10353,2071,UserId,22,3,2024-01-25
10354,2071,ExceptionType,InvalidOperationException,3,2024-01-25
10355,2071,CorrelationId,356837-2071,3,2024-01-25
10356,2072,Feature,CreateUserCommandHandler,3,2025-08-12
10357,2072,SucursalId,778,3,2025-08-12
10358,2072,UserId,24,3,2025-08-12
10359,2072,ExceptionType,InvalidOperationException,3,2025-08-12
10360,2072,CorrelationId,670741-2072,3,2025-08-12
10361,2073,Feature,CreateSucursalCommandHandler,3,2024-08-17
10362,2073,SucursalId,794,3,2024-08-17
10363,2073,UserId,141,3,2024-08-17
10364,2073,ExceptionType,ArgumentException,3,2024-08-17
10365,2073,CorrelationId,667109-2073,3,2024-08-17
10366,2074,Feature,CreateUserCommandHandler,3,2025-11-20
10367,2074,SucursalId,287,3,2025-11-20
10368,2074,UserId,118,3,2025-11-20
10369,2074,ExceptionType,InvalidOperationException,3,2025-11-20
10370,2074,CorrelationId,441916-2074,3,2025-11-20
10371,2075,Feature,CompensationRequestExportQueryHandler,3,2025-02-17
10372,2075,SucursalId,524,3,2025-02-17
10373,2075,UserId,43,3,2025-02-17
10374,2075,ExceptionType,ArgumentException,3,2025-02-17
10375,2075,CorrelationId,434254-2075,3,2025-02-17
10376,2076,Feature,CreateLocalidadCommandHandler,3,2025-01-25
10377,2076,SucursalId,684,3,2025-01-25
10378,2076,UserId,149,3,2025-01-25
10379,2076,ExceptionType,DbUpdateException,3,2025-01-25
10380,2076,CorrelationId,618664-2076,3,2025-01-25
10381,2077,Feature,CreateLocalidadCommandHandler,3,2024-12-14
10382,2077,SucursalId,351,3,2024-12-14
10383,2077,UserId,7,3,2024-12-14
10384,2077,ExceptionType,InvalidOperationException,3,2024-12-14
10385,2077,CorrelationId,821765-2077,3,2024-12-14
10386,2078,Feature,BulkCreateSucursalesCommandHandler,3,2025-10-06
10387,2078,SucursalId,308,3,2025-10-06
10388,2078,UserId,30,3,2025-10-06
10389,2078,ExceptionType,DbUpdateException,3,2025-10-06
10390,2078,CorrelationId,980637-2078,3,2025-10-06
10391,2079,Feature,CreateLocalidadCommandHandler,3,2024-10-20
10392,2079,SucursalId,135,3,2024-10-20
10393,2079,UserId,81,3,2024-10-20
10394,2079,ExceptionType,DbUpdateException,3,2024-10-20
10395,2079,CorrelationId,250378-2079,3,2024-10-20
10396,2080,Feature,UpdateSucursalCommandHandler,3,2026-04-08
10397,2080,SucursalId,666,3,2026-04-08
10398,2080,UserId,101,3,2026-04-08
10399,2080,ExceptionType,DbUpdateException,3,2026-04-08
10400,2080,CorrelationId,200957-2080,3,2026-04-08
10401,2081,Feature,UpdateSucursalCommandHandler,3,2026-06-13
10402,2081,SucursalId,384,3,2026-06-13
10403,2081,UserId,77,3,2026-06-13
10404,2081,ExceptionType,SmtpException,3,2026-06-13
10405,2081,CorrelationId,409745-2081,3,2026-06-13
10406,2082,Feature,CreateUserCommandHandler,3,2025-12-28
10407,2082,SucursalId,485,3,2025-12-28
10408,2082,UserId,35,3,2025-12-28
10409,2082,ExceptionType,DbUpdateException,3,2025-12-28
10410,2082,CorrelationId,585731-2082,3,2025-12-28
10411,2083,Feature,UpdateSucursalCommandHandler,3,2024-07-26
10412,2083,SucursalId,194,3,2024-07-26
10413,2083,UserId,15,3,2024-07-26
10414,2083,ExceptionType,DbUpdateException,3,2024-07-26
10415,2083,CorrelationId,816389-2083,3,2024-07-26
10416,2084,Feature,BulkCreateSucursalesCommandHandler,3,2026-05-28
10417,2084,SucursalId,293,3,2026-05-28
10418,2084,UserId,73,3,2026-05-28
10419,2084,ExceptionType,ArgumentException,3,2026-05-28
10420,2084,CorrelationId,872574-2084,3,2026-05-28
10421,2085,Feature,EmailService.SendAsync,3,2025-12-20
10422,2085,SucursalId,660,3,2025-12-20
10423,2085,UserId,75,3,2025-12-20
10424,2085,ExceptionType,ArgumentException,3,2025-12-20
10425,2085,CorrelationId,703848-2085,3,2025-12-20
10426,2086,Feature,BulkCreateSucursalesCommandHandler,3,2024-09-13
10427,2086,SucursalId,736,3,2024-09-13
10428,2086,UserId,93,3,2024-09-13
10429,2086,ExceptionType,InvalidOperationException,3,2024-09-13
10430,2086,CorrelationId,470757-2086,3,2024-09-13
10431,2087,Feature,CreateSucursalCommandHandler,3,2025-05-04
10432,2087,SucursalId,490,3,2025-05-04
10433,2087,UserId,73,3,2025-05-04
10434,2087,ExceptionType,DbUpdateException,3,2025-05-04
10435,2087,CorrelationId,192841-2087,3,2025-05-04
10436,2088,Feature,UpdateSucursalCommandHandler,3,2024-05-19
10437,2088,SucursalId,417,3,2024-05-19
10438,2088,UserId,78,3,2024-05-19
10439,2088,ExceptionType,ArgumentException,3,2024-05-19
10440,2088,CorrelationId,680584-2088,3,2024-05-19
10441,2089,Feature,BulkCreateSucursalesCommandHandler,3,2025-08-31
10442,2089,SucursalId,759,3,2025-08-31
10443,2089,UserId,78,3,2025-08-31
10444,2089,ExceptionType,InvalidOperationException,3,2025-08-31
10445,2089,CorrelationId,374712-2089,3,2025-08-31
10446,2090,Feature,BulkCreateSucursalesCommandHandler,3,2026-03-31
10447,2090,SucursalId,616,3,2026-03-31
10448,2090,UserId,55,3,2026-03-31
10449,2090,ExceptionType,SmtpException,3,2026-03-31
10450,2090,CorrelationId,825514-2090,3,2026-03-31
10451,2091,Feature,EmailService.SendAsync,3,2024-06-29
10452,2091,SucursalId,506,3,2024-06-29
10453,2091,UserId,48,3,2024-06-29
10454,2091,ExceptionType,InvalidOperationException,3,2024-06-29
10455,2091,CorrelationId,404458-2091,3,2024-06-29
